worlwide_gross_income,imdb_mean_vote,quantity
248480897.0,6.1,1.0
248480897.0,6.1,1.0
248480897.0,6.1,1.0
248480897.0,6.1,1.0
248480897.0,6.1,1.0
248480897.0,6.1,1.0
248480897.0,6.1,1.0
248424066.0,5.9,3.0
248265368.0,6.5,3.0
248056091.0,6.5,2.0
247993409.0,6.8,2.0
247118549.0,7.1,3.0
247045192.0,7.2,3.0
246742495.0,6.1,3.0
246370366.0,7.4,1.0
246370366.0,7.4,1.0
246370366.0,7.4,1.0
246370366.0,7.4,1.0
246225836.0,6.4,4.0
245671088.0,6.9,4.0
245486692.0,6.6,3.0
245400176.0,7.3,1.0
245400176.0,7.3,1.0
245400176.0,7.3,1.0
245400176.0,7.3,1.0
245400176.0,7.3,1.0
245400176.0,7.3,1.0
245400176.0,7.3,1.0
245400176.0,7.3,1.0
245400176.0,7.3,1.0
245031542.0,6.8,6.0
244962234.0,7.4,2.0
244876632.0,7.0,4.0
244442035.0,7.1,4.0
244132617.0,6.8,2.0
243843849.0,6.7,3.0
243489816.0,6.3,1.0
243489816.0,6.3,1.0
243489816.0,6.3,1.0
243489816.0,6.3,1.0
243489816.0,6.3,1.0
243489816.0,6.3,1.0
243489816.0,6.3,1.0
243489816.0,6.3,1.0
243489816.0,6.3,1.0
242881501.0,6.8,4.0
242719624.0,6.4,2.0
242346431.0,6.9,3.0
241849532.0,6.4,3.0
241739439.0,8.2,1.0
241739439.0,8.2,1.0
241676396.0,7.1,8.0
241358431.0,6.6,2.0
241177221.0,7.0,10.0
240681755.0,6.2,1.0
240681755.0,6.2,1.0
240681755.0,6.2,1.0
240672750.0,6.5,1.0
240672750.0,6.5,1.0
240672750.0,6.5,1.0
240672750.0,6.5,1.0
240672750.0,6.5,1.0
240672750.0,6.5,1.0
240672750.0,6.5,1.0
240672750.0,6.5,1.0
240220300.0,5.9,3.0
239890347.0,6.5,5.0
239768276.0,7.0,3.0
239620692.0,6.5,6.0
239256828.0,7.2,2.0
238866058.0,6.2,2.0
238664213.0,7.3,5.0
238525104.0,7.1,5.0
238484920.0,7.8,1.0
238484920.0,7.8,1.0
238484920.0,7.8,1.0
238484920.0,7.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238410945.0,4.8,1.0
238263606.0,8.1,2.0
237562514.0,7.2,2.0
237512844.0,7.6,2.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
237240591.0,7.2,1.0
236886370.0,6.9,1.0
236886370.0,6.9,1.0
236886370.0,6.9,1.0
236886370.0,6.9,1.0
236707551.0,6.6,7.0
236224967.0,7.0,5.0
236171507.0,6.6,6.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
236101119.0,6.3,1.0
235793947.0,6.6,1.0
235793947.0,6.6,1.0
235793947.0,6.6,1.0
235793947.0,6.6,1.0
235793947.0,6.6,1.0
235669412.0,4.6,2.0
235669412.0,4.6,2.0
235669412.0,4.6,2.0
235513497.0,7.0,2.0
235458144.0,6.6,1.0
235458144.0,6.6,1.0
235458144.0,6.6,1.0
235458144.0,6.6,1.0
235458144.0,6.6,1.0
235458144.0,6.6,1.0
235072390.0,6.6,4.0
234889609.0,6.6,3.0
234810275.0,6.6,6.0
234658229.0,7.1,1.0
234658229.0,7.1,1.0
234658229.0,7.1,1.0
234635374.0,6.7,1.0
234635374.0,6.7,1.0
234635374.0,6.7,1.0
234260935.0,5.4,5.0
233752171.0,7.1,7.0
233677985.0,6.4,2.0
233435023.0,6.4,3.0
233241875.0,7.5,5.0
232994062.0,6.8,1.0
232994062.0,6.8,1.0
232994062.0,6.8,1.0
232994062.0,6.8,1.0
232994062.0,6.8,1.0
232821735.0,6.6,2.0
232345667.0,6.8,6.0
232065304.0,7.0,2.0
231707959.0,6.6,1.0
231707959.0,6.6,1.0
231546826.0,7.3,1.0
231546826.0,7.3,1.0
231546826.0,7.3,1.0
231546826.0,7.3,1.0
231546826.0,7.3,1.0
231546826.0,7.3,1.0
231546826.0,7.3,1.0
231383206.0,7.3,3.0
230713089.0,6.2,2.0
230661632.0,7.4,3.0
229651795.0,6.7,3.0
229581535.0,6.7,3.0
228879352.0,6.6,6.0
228599961.0,6.2,1.0
228599961.0,6.2,1.0
228599961.0,6.2,1.0
228599961.0,6.2,1.0
228599961.0,6.2,1.0
228599961.0,6.2,1.0
228599961.0,6.2,1.0
228599961.0,6.2,1.0
228599961.0,6.2,1.0
228599961.0,6.2,1.0
227728738.0,6.8,7.0
227571737.0,6.3,2.0
227507673.0,6.0,1.0
227507673.0,6.0,1.0
227507673.0,6.0,1.0
227507673.0,6.0,1.0
227507673.0,6.0,1.0
227507673.0,6.0,1.0
226663670.0,6.8,2.0
226438695.0,6.8,1.0
226438695.0,6.8,1.0
226438695.0,6.8,1.0
226438695.0,6.8,1.0
226438695.0,6.8,1.0
226438695.0,6.8,1.0
226438695.0,6.8,1.0
226357883.0,6.8,2.0
226033576.0,5.4,1.0
226033576.0,5.4,1.0
226033576.0,5.4,1.0
226033576.0,5.4,1.0
226033576.0,5.4,1.0
226033576.0,5.4,1.0
226033576.0,5.4,1.0
226033576.0,5.4,1.0
226033576.0,5.4,1.0
226033576.0,5.4,1.0
225971339.0,6.7,12.0
225913566.0,6.9,5.0
225771041.0,6.7,2.0
225740629.0,7.4,1.0
225409442.0,6.6,11.0
225402784.0,7.3,3.0
225325285.0,7.0,2.0
225256738.0,5.9,1.0
225256738.0,5.9,1.0
225256738.0,5.9,1.0
225256738.0,5.9,1.0
225256738.0,5.9,1.0
225256738.0,5.9,1.0
225256738.0,5.9,1.0
225256738.0,5.9,1.0
225213658.0,6.5,1.0
225213658.0,6.5,1.0
225213658.0,6.5,1.0
225213658.0,6.5,1.0
225213658.0,6.5,1.0
225213658.0,6.5,1.0
225213658.0,6.5,1.0
224844700.0,7.9,3.0
224461476.0,6.9,2.0
224313125.0,7.4,1.0
224313125.0,7.4,1.0
224313125.0,7.4,1.0
224313125.0,7.4,1.0
224313125.0,7.4,1.0
224138435.0,6.7,1.0
224138435.0,6.7,1.0
224112894.0,7.0,2.0
224101577.0,6.7,3.0
223978203.0,7.4,1.0
223978203.0,7.4,1.0
223978203.0,7.4,1.0
223978203.0,7.4,1.0
223978203.0,7.4,1.0
223978203.0,7.4,1.0
223877779.0,7.0,2.0
223671762.0,6.5,4.0
223569289.0,6.6,5.0
223480941.0,7.2,5.0
223393891.0,7.2,4.0
223265782.0,6.7,6.0
222667874.0,6.8,10.0
222322135.0,7.3,4.0
222205504.0,6.7,3.0
221902822.0,6.9,5.0
221419574.0,6.8,2.0
221365746.0,8.1,1.0
221365746.0,8.1,1.0
221365746.0,8.1,1.0
221365746.0,8.1,1.0
221365746.0,8.1,1.0
221365746.0,8.1,1.0
221365746.0,8.1,1.0
221365746.0,8.1,1.0
221199452.0,7.9,1.0
221199452.0,7.9,1.0
221199452.0,7.9,1.0
221199452.0,7.9,1.0
220741188.0,7.2,7.0
220605872.0,7.1,8.0
220511173.0,6.6,2.0
220115549.0,7.4,2.0
219663897.0,6.8,5.0
219259957.0,6.6,7.0
219051873.0,7.2,14.0
219021027.0,6.9,7.0
218796686.0,6.8,8.0
218320859.0,6.8,7.0
218132667.0,7.1,2.0
217704455.0,5.6,2.0
217670849.0,6.2,2.0
216801300.0,7.0,4.0
216658940.0,6.3,1.0
216658940.0,6.3,1.0
216658940.0,6.3,1.0
216658940.0,6.3,1.0
216658940.0,6.3,1.0
216658940.0,6.3,1.0
216658940.0,6.3,1.0
216658940.0,6.3,1.0
216658940.0,6.3,1.0
216585360.0,6.7,3.0
216576924.0,8.1,1.0
216576924.0,8.1,1.0
216576924.0,8.1,1.0
216576924.0,8.1,1.0
216576924.0,8.1,1.0
216576924.0,8.1,1.0
216576924.0,8.1,1.0
216520780.0,6.8,10.0
216417180.0,7.3,4.0
216123175.0,8.0,2.0
215908566.0,7.4,2.0
215731626.0,7.6,2.0
215622332.0,6.1,2.0
215621475.0,6.8,2.0
215427755.0,8.0,2.0
215259421.0,6.5,1.0
215259421.0,6.5,1.0
215259421.0,6.5,1.0
215259421.0,6.5,1.0
215259421.0,6.5,1.0
215259421.0,6.5,1.0
215259421.0,6.5,1.0
215259421.0,6.5,1.0
215217181.0,7.2,7.0
215055017.0,7.4,2.0
214567436.0,6.7,5.0
213823601.0,6.7,5.0
213611734.0,6.6,1.0
213611734.0,6.6,1.0
213611734.0,6.6,1.0
213611734.0,6.6,1.0
213278708.0,7.0,1.0
213278708.0,7.0,1.0
213278708.0,7.0,1.0
213278708.0,7.0,1.0
213278708.0,7.0,1.0
213278708.0,7.0,1.0
213278708.0,7.0,1.0
213278708.0,7.0,1.0
213278708.0,7.0,1.0
212855287.0,7.4,5.0
212472636.0,6.7,3.0
212228688.0,7.2,3.0
211881421.0,6.9,3.0
210965365.0,6.5,3.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210779082.0,5.6,1.0
210764844.0,7.7,3.0
210491966.0,6.6,1.0
210491966.0,6.6,1.0
210491966.0,6.6,1.0
208798387.0,6.4,5.0
208756775.0,6.4,2.0
208614357.0,6.7,2.0
208570995.0,6.8,9.0
208190374.0,5.7,1.0
208190374.0,5.7,1.0
208190374.0,5.7,1.0
208190374.0,5.7,1.0
208190374.0,5.7,1.0
208099926.0,5.3,3.0
207415806.0,6.9,7.0
207385525.0,5.3,1.0
207385525.0,5.3,1.0
207385525.0,5.3,1.0
207385525.0,5.3,1.0
207385525.0,5.3,1.0
207385525.0,5.3,1.0
207385525.0,5.3,1.0
207385525.0,5.3,1.0
207385525.0,5.3,1.0
207229133.0,6.7,8.0
206223589.0,7.3,3.0
206057666.0,7.3,4.0
205907372.0,7.4,6.0
205503278.0,6.3,5.0
205492499.0,7.0,6.0
205348919.0,5.2,1.0
205348919.0,5.2,1.0
205348919.0,5.2,1.0
205348919.0,5.2,1.0
205348919.0,5.2,1.0
205319668.0,7.0,13.0
205213792.0,6.6,2.0
205130716.0,7.3,6.0
205072003.0,7.6,4.0
205008198.0,6.2,9.0
204988733.0,6.8,2.0
204910565.0,5.8,2.0
204375960.0,6.8,6.0
204098552.0,6.8,2.0
203994683.0,6.3,5.0
203507043.0,6.4,6.0
203008908.0,7.0,3.0
202804448.0,6.9,3.0
202684950.0,6.7,6.0
202539211.0,6.7,1.0
202539211.0,6.7,1.0
202539211.0,6.7,1.0
202539211.0,6.7,1.0
202539211.0,6.7,1.0
202539211.0,6.7,1.0
202539211.0,6.7,1.0
202539211.0,6.7,1.0
201701862.0,6.2,3.0
201670870.0,7.3,4.0
201630756.0,5.9,1.0
201630756.0,5.9,1.0
201614144.0,6.9,6.0
201494174.0,7.3,1.0
201494174.0,7.3,1.0
201494174.0,7.3,1.0
201382076.0,7.0,8.0
201332262.0,6.3,1.0
201332262.0,6.3,1.0
201332262.0,6.3,1.0
201332262.0,6.3,1.0
201332262.0,6.3,1.0
201332262.0,6.3,1.0
201332262.0,6.3,1.0
201332262.0,6.3,1.0
201133835.0,5.7,1.0
201133835.0,5.7,1.0
201133835.0,5.7,1.0
201133835.0,5.7,1.0
201133835.0,5.7,1.0
201133835.0,5.7,1.0
201133835.0,5.7,1.0
200797343.0,5.7,1.0
200797343.0,5.7,1.0
200797343.0,5.7,1.0
200797343.0,5.7,1.0
200613218.0,7.0,4.0
200498580.0,7.2,5.0
199856336.0,7.3,3.0
199761825.0,5.0,1.0
199761825.0,5.0,1.0
199761825.0,5.0,1.0
199761825.0,5.0,1.0
199761825.0,5.0,1.0
199610428.0,7.1,6.0
199337142.0,7.2,4.0
199157563.0,7.3,1.0
199157563.0,7.3,1.0
199157563.0,7.3,1.0
199157563.0,7.3,1.0
199157563.0,7.3,1.0
199157563.0,7.3,1.0
199157563.0,7.3,1.0
199084632.0,6.3,1.0
199084632.0,6.3,1.0
199084632.0,6.3,1.0
199084632.0,6.3,1.0
199084632.0,6.3,1.0
199084632.0,6.3,1.0
199084632.0,6.3,1.0
199084632.0,6.3,1.0
199032502.0,6.5,5.0
198995446.0,6.4,3.0
198792333.0,6.1,3.0
198780733.0,6.4,6.0
198723234.0,6.5,5.0
198714735.0,7.0,3.0
198545837.0,6.1,3.0
197531245.0,6.4,1.0
197531245.0,6.4,1.0
197531245.0,6.4,1.0
197531245.0,6.4,1.0
197531245.0,6.4,1.0
197531245.0,6.4,1.0
197305498.0,6.8,4.0
197192091.0,6.9,2.0
197189812.0,6.8,7.0
197055203.0,6.1,3.0
196989169.0,7.5,2.0
196913054.0,6.1,7.0
196725223.0,7.0,5.0
196574734.0,6.9,12.0
196110933.0,4.4,2.0
195927574.0,6.2,6.0
195717469.0,7.1,5.0
195434087.0,7.4,2.0
195353450.0,3.8,1.0
195353450.0,3.8,1.0
195353450.0,3.8,1.0
195353450.0,3.8,1.0
195353450.0,3.8,1.0
195353450.0,3.8,1.0
195316404.0,6.8,3.0
194848394.0,7.2,8.0
194802689.0,6.8,4.0
194716386.0,6.3,3.0
194713127.0,7.4,3.0
194660704.0,7.5,2.0
194486104.0,6.8,4.0
193743213.0,6.3,2.0
193743213.0,6.3,2.0
193743213.0,6.3,2.0
193743213.0,6.3,2.0
193453789.0,6.7,2.0
193398181.0,6.7,13.0
192646193.0,7.3,4.0
192183845.0,6.5,3.0
191751630.0,6.7,3.0
191515680.0,8.1,1.0
191515680.0,8.1,1.0
191515680.0,8.1,1.0
191515680.0,8.1,1.0
191515680.0,8.1,1.0
191391310.0,7.3,2.0
190545598.0,7.5,1.0
190545598.0,7.5,1.0
190545598.0,7.5,1.0
190545598.0,7.5,1.0
190545598.0,7.5,1.0
190545598.0,7.5,1.0
190545598.0,7.5,1.0
190512393.0,6.6,2.0
190506912.0,7.7,1.0
190506912.0,7.7,1.0
190500212.0,6.9,2.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190425244.0,6.6,1.0
190179936.0,6.6,2.0
190175018.0,7.8,5.0
189437286.0,7.0,2.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188943040.0,6.6,1.0
188708284.0,7.2,2.0
188695282.0,7.6,3.0
188572388.0,7.0,3.0
188376832.0,6.9,3.0
187720015.0,6.6,2.0
187565482.0,5.4,1.0
187565482.0,5.4,1.0
187565482.0,5.4,1.0
187565482.0,5.4,1.0
187565482.0,5.4,1.0
187565482.0,5.4,1.0
187565482.0,5.4,1.0
187565482.0,5.4,1.0
187565482.0,5.4,1.0
187565482.0,5.4,1.0
187361667.0,6.9,7.0
186810143.0,5.9,1.0
186810143.0,5.9,1.0
186810143.0,5.9,1.0
186810143.0,5.9,1.0
186810143.0,5.9,1.0
186061293.0,6.2,1.0
186061293.0,6.2,1.0
186061293.0,6.2,1.0
186061293.0,6.2,1.0
186061293.0,6.2,1.0
186061293.0,6.2,1.0
185957048.0,7.5,3.0
185471345.0,6.5,2.0
185317179.0,6.6,7.0
185293389.0,7.0,7.0
185117130.0,7.4,5.0
184843394.0,7.0,8.0
184608332.0,6.2,1.0
184608332.0,6.2,1.0
184608332.0,6.2,1.0
184608332.0,6.2,1.0
184608332.0,6.2,1.0
184597969.0,5.8,2.0
184577569.0,6.9,12.0
184566147.0,7.2,2.0
184531627.0,7.0,2.0
184451442.0,6.5,48.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184434658.0,7.7,1.0
184039508.0,7.2,4.0
183989694.0,7.0,2.0
183690031.0,6.9,1.0
183690031.0,6.9,1.0
183690031.0,6.9,1.0
183571484.0,6.5,5.0
183484072.0,6.8,2.0
183288424.0,6.9,3.0
183268032.0,7.0,7.0
183083014.0,6.3,3.0
182816068.0,6.8,7.0
182722089.0,8.7,1.0
182722089.0,8.7,1.0
182722089.0,8.7,1.0
182722089.0,8.7,1.0
182722089.0,8.7,1.0
182703872.0,7.1,1.0
182703872.0,7.1,1.0
182703872.0,7.1,1.0
182703872.0,7.1,1.0
182703872.0,7.1,1.0
182680313.0,6.1,3.0
182640559.0,6.4,3.0
182127919.0,7.1,10.0
182125838.0,4.9,1.0
182125838.0,4.9,1.0
182125838.0,4.9,1.0
182125838.0,4.9,1.0
182125838.0,4.9,1.0
182125838.0,4.9,1.0
182125838.0,4.9,1.0
182125838.0,4.9,1.0
182067668.0,8.2,2.0
181838852.0,6.5,2.0
181661969.0,6.6,2.0
181191743.0,7.4,2.0
181159889.0,7.6,1.0
181159889.0,7.6,1.0
181108247.0,6.9,3.0
181086866.0,7.0,8.0
181062770.0,7.4,2.0
180820461.0,6.1,2.0
180640529.0,7.0,3.0
180615620.0,6.1,2.0
180306448.0,7.0,5.0
180123986.0,6.9,3.0
180051255.0,7.2,6.0
179743134.0,6.8,4.0
179662068.0,7.5,1.0
179662068.0,7.5,1.0
179662068.0,7.5,1.0
179662068.0,7.5,1.0
179181091.0,7.2,4.0
179163149.0,7.6,2.0
178983668.0,7.4,2.0
178878374.0,6.8,2.0
178508865.0,7.6,2.0
178359198.0,6.5,3.0
178351659.0,7.1,8.0
178041909.0,6.3,1.0
178041909.0,6.3,1.0
178041909.0,6.3,1.0
178041909.0,6.3,1.0
178041909.0,6.3,1.0
178041909.0,6.3,1.0
178041909.0,6.3,1.0
177953783.0,6.2,2.0
177927927.0,6.8,13.0
177773157.0,6.4,3.0
177746189.0,8.0,1.0
177746189.0,8.0,1.0
177746189.0,8.0,1.0
177644071.0,8.1,1.0
177644071.0,8.1,1.0
177644071.0,8.1,1.0
177644071.0,8.1,1.0
177644071.0,8.1,1.0
177644071.0,8.1,1.0
177008156.0,6.4,1.0
177008156.0,6.4,1.0
177008156.0,6.4,1.0
176844364.0,6.0,1.0
176844364.0,6.0,1.0
176844364.0,6.0,1.0
176844364.0,6.0,1.0
176844364.0,6.0,1.0
176844364.0,6.0,1.0
176844364.0,6.0,1.0
176835694.0,5.4,2.0
176825496.0,6.1,2.0
176059246.0,6.8,2.0
175750491.0,7.2,3.0
175720210.0,6.7,2.0
175672213.0,6.8,4.0
175661391.0,7.6,2.0
175657028.0,7.3,1.0
175657028.0,7.3,1.0
175657028.0,7.3,1.0
175657028.0,7.3,1.0
175657028.0,7.3,1.0
175657028.0,7.3,1.0
175657028.0,7.3,1.0
175508063.0,8.0,1.0
175508063.0,8.0,1.0
175508063.0,8.0,1.0
175508063.0,8.0,1.0
175508063.0,8.0,1.0
175253960.0,7.0,6.0
175250352.0,7.5,1.0
175250352.0,7.5,1.0
175028388.0,6.7,2.0
174931934.0,6.8,7.0
174785105.0,6.9,2.0
174737981.0,5.2,2.0
174613771.0,7.8,2.0
174579945.0,6.0,1.0
174579945.0,6.0,1.0
174579945.0,6.0,1.0
174579945.0,6.0,1.0
174579945.0,6.0,1.0
174579945.0,6.0,1.0
174559255.0,6.7,5.0
174491893.0,7.4,2.0
174308711.0,6.7,3.0
174295189.0,6.7,2.0
174171604.0,6.3,1.0
174171604.0,6.3,1.0
174171604.0,6.3,1.0
174171604.0,6.3,1.0
174171604.0,6.3,1.0
174171604.0,6.3,1.0
174171604.0,6.3,1.0
174105947.0,7.2,5.0
174067552.0,6.6,2.0
174066239.0,6.5,7.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173665759.0,6.7,1.0
173641333.0,7.0,2.0
173520034.0,7.2,2.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172928939.0,7.9,1.0
172870050.0,7.0,2.0
172463583.0,6.0,2.0
172156570.0,7.7,1.0
172156570.0,7.7,1.0
172156570.0,7.7,1.0
172156570.0,7.7,1.0
172156570.0,7.7,1.0
172156570.0,7.7,1.0
172156570.0,7.7,1.0
172156570.0,7.7,1.0
172156570.0,7.7,1.0
172156570.0,7.7,1.0
171796454.0,7.2,2.0
171603925.0,6.5,4.0
170671847.0,6.9,3.0
170162894.0,7.6,1.0
170162894.0,7.6,1.0
170162894.0,7.6,1.0
170162894.0,7.6,1.0
170162894.0,7.6,1.0
170162894.0,7.6,1.0
170162894.0,7.6,1.0
170162894.0,7.6,1.0
170162894.0,7.6,1.0
170015064.0,6.4,5.0
169855338.0,7.0,2.0
169772672.0,5.9,1.0
169772672.0,5.9,1.0
169772672.0,5.9,1.0
169772672.0,5.9,1.0
169772672.0,5.9,1.0
169772672.0,5.9,1.0
169772672.0,5.9,1.0
169772672.0,5.9,1.0
169772672.0,5.9,1.0
169652424.0,6.5,9.0
169586394.0,8.3,2.0
169490979.0,6.9,2.0
169476333.0,7.0,4.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169476320.0,7.7,1.0
169324546.0,6.7,2.0
169111247.0,7.6,2.0
168648333.0,6.4,2.0
168614991.0,6.6,4.0
168265641.0,7.5,3.0
168106146.0,5.9,2.0
167541322.0,7.2,2.0
167541322.0,7.2,2.0
167541322.0,7.2,2.0
167488871.0,6.3,6.0
167409521.0,6.3,5.0
167278548.0,7.2,4.0
167220195.0,7.0,6.0
167189722.0,6.9,4.0
167021532.0,7.0,2.0
167000063.0,7.0,2.0
166813937.0,7.1,3.0
166810618.0,7.2,1.0
166810618.0,7.2,1.0
166810618.0,7.2,1.0
166810618.0,7.2,1.0
166810618.0,7.2,1.0
166810618.0,7.2,1.0
166810618.0,7.2,1.0
166810618.0,7.2,1.0
166810618.0,7.2,1.0
166778439.0,7.0,1.0
166778439.0,7.0,1.0
166778439.0,7.0,1.0
166687661.0,6.8,1.0
166687661.0,6.8,1.0
166687661.0,6.8,1.0
166687661.0,6.8,1.0
166687661.0,6.8,1.0
166687661.0,6.8,1.0
166687661.0,6.8,1.0
166687661.0,6.8,1.0
166687661.0,6.8,1.0
166663109.0,6.2,4.0
166406016.0,7.7,2.0
166050921.0,6.9,2.0
165880179.0,6.9,1.0
165880179.0,6.9,1.0
165880179.0,6.9,1.0
165880179.0,6.9,1.0
165880179.0,6.9,1.0
165681601.0,7.2,2.0
165631287.0,6.6,3.0
165613228.0,6.8,2.0
165577154.0,6.8,3.0
165473633.0,7.3,2.0
165340692.0,8.0,1.0
165340692.0,8.0,1.0
165340692.0,8.0,1.0
165340692.0,8.0,1.0
165340692.0,8.0,1.0
165340692.0,8.0,1.0
165340692.0,8.0,1.0
165340692.0,8.0,1.0
165340692.0,8.0,1.0
165340692.0,8.0,1.0
165299968.0,7.3,1.0
165299968.0,7.3,1.0
165299968.0,7.3,1.0
165299968.0,7.3,1.0
165292767.0,6.6,5.0
165247018.0,6.7,5.0
165151127.0,6.9,6.0
165042206.0,7.0,2.0
165036069.0,7.4,2.0
165027362.0,6.6,2.0
164971887.0,6.7,5.0
164908621.0,6.9,3.0
164733184.0,7.4,2.0
164527628.0,6.8,2.0
164512747.0,7.5,3.0
163830547.0,6.9,2.0
162921991.0,6.8,2.0
162593972.0,7.4,5.0
162512157.0,7.1,2.0
162495820.0,6.6,5.0
162475310.0,7.1,5.0
162434229.0,6.2,4.0
162431513.0,7.7,1.0
162431513.0,7.7,1.0
162431513.0,7.7,1.0
162431513.0,7.7,1.0
162431513.0,7.7,1.0
162431513.0,7.7,1.0
162431513.0,7.7,1.0
162431513.0,7.7,1.0
162431513.0,7.7,1.0
162431513.0,7.7,1.0
162284688.0,6.5,3.0
161723198.0,7.0,39.0
161605227.0,6.9,1.0
161605227.0,6.9,1.0
161605227.0,6.9,1.0
161605227.0,6.9,1.0
161605227.0,6.9,1.0
161605227.0,6.9,1.0
161605227.0,6.9,1.0
161472236.0,6.3,4.0
161398435.0,7.4,2.0
161140147.0,7.0,6.0
161023786.0,7.0,2.0
160761488.0,7.8,3.0
160678901.0,6.9,2.0
160476305.0,7.1,1.0
160476305.0,7.1,1.0
160476305.0,7.1,1.0
160476305.0,7.1,1.0
160476305.0,7.1,1.0
160476305.0,7.1,1.0
160476305.0,7.1,1.0
160332984.0,6.9,3.0
160047025.0,7.4,1.0
160047025.0,7.4,1.0
160047025.0,7.4,1.0
160047025.0,7.4,1.0
160047025.0,7.4,1.0
160047025.0,7.4,1.0
160047025.0,7.4,1.0
160047025.0,7.4,1.0
160047025.0,7.4,1.0
160047025.0,7.4,1.0
159881122.0,6.9,4.0
159844601.0,7.2,3.0
159707311.0,6.2,2.0
159678327.0,6.9,5.0
159594813.0,6.7,15.0
159321348.0,7.5,1.0
159321348.0,7.5,1.0
159321348.0,7.5,1.0
159321348.0,7.5,1.0
159321348.0,7.5,1.0
159321348.0,7.5,1.0
159321348.0,7.5,1.0
159321348.0,7.5,1.0
159059140.0,6.9,6.0
158893453.0,7.5,1.0
158893453.0,7.5,1.0
158882303.0,6.8,2.0
158770350.0,6.8,7.0
158767550.0,6.3,3.0
158551756.0,6.3,1.0
158551756.0,6.3,1.0
158551756.0,6.3,1.0
158312199.0,6.7,2.0
158239180.0,5.6,2.0
157862782.0,6.0,4.0
157666269.0,5.8,2.0
157666269.0,5.8,2.0
157666269.0,5.8,2.0
157666269.0,5.8,2.0
157389101.0,7.3,2.0
157125860.0,6.5,3.0
157035842.0,6.8,3.0
156748796.0,6.4,9.0
156406382.0,7.3,2.0
156368810.0,6.9,4.0
156305857.0,6.8,12.0
156161196.0,6.9,4.0
156142500.0,7.7,2.0
156096973.0,6.9,3.0
156007508.0,6.6,2.0
155769171.0,7.2,2.0
155704994.0,5.8,2.0
155340118.0,6.8,3.0
155298288.0,6.9,11.0
155227067.0,7.1,2.0
155142458.0,6.6,2.0
155131740.0,7.1,2.0
154992801.0,5.9,1.0
154992801.0,5.9,1.0
154992801.0,5.9,1.0
154992801.0,5.9,1.0
154992801.0,5.9,1.0
